week_date,week_number,month_number,calendar_year,region,platform,segment,age_band,demographic,customer_type,transactions,sales,avr_transaction
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,F3,Retirees,Families,Existing,910,47811,52.54
2018-06-18,24,6,2018,USA,Retail,C3,Retirees,Couples,New,40765,1662663,40.79
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,F1,"Young Aged",Families,New,232,9473,40.83
2018-06-18,24,6,2018,OCEANIA,Retail,null,Unknown,Unknown,New,75369,2843857,37.73
2018-06-18,24,6,2018,AFRICA,Shopify,F1,"Young Aged",Families,New,139,23047,165.81
2018-06-18,24,6,2018,OCEANIA,Shopify,null,Unknown,Unknown,Existing,361,67618,187.31
2018-06-18,24,6,2018,USA,Shopify,F2,"Middle Aged",Families,New,128,23077,180.29
2018-06-18,24,6,2018,ASIA,Shopify,null,Unknown,Unknown,Guest,2323,371060,159.73
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,null,Unknown,Unknown,Guest,380688,15160887,39.82
2018-06-18,24,6,2018,ASIA,Shopify,F2,"Middle Aged",Families,New,210,32768,156.04
2018-06-18,24,6,2018,USA,Retail,F3,Retirees,Families,New,24522,997110,40.66
2018-06-18,24,6,2018,EUROPE,Retail,F2,"Middle Aged",Families,Existing,12948,828629,64.00
2018-06-18,24,6,2018,OCEANIA,Shopify,null,Unknown,Unknown,Guest,5315,961163,180.84
2018-06-18,24,6,2018,CANADA,Retail,C3,Retirees,Couples,New,26142,959705,36.71
2018-06-18,24,6,2018,EUROPE,Shopify,C4,Retirees,Couples,Existing,5,902,180.40
2018-06-18,24,6,2018,USA,Retail,F3,Retirees,Families,Existing,114349,7330858,64.11
2018-06-18,24,6,2018,CANADA,Retail,F1,"Young Aged",Families,New,7253,271923,37.49
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,F1,"Young Aged",Families,Existing,31,6678,215.42
2018-06-18,24,6,2018,USA,Shopify,C3,Retirees,Couples,Existing,1025,210278,205.15
2018-06-18,24,6,2018,ASIA,Retail,F3,Retirees,Families,New,78309,2584766,33.01
2018-06-18,24,6,2018,OCEANIA,Shopify,C4,Retirees,Couples,Existing,453,85501,188.74
2018-06-18,24,6,2018,CANADA,Shopify,C3,Retirees,Couples,New,58,10315,177.84
2018-06-18,24,6,2018,USA,Retail,null,Unknown,Unknown,Existing,8094,421769,52.11
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,null,Unknown,Unknown,Existing,444,15602,35.14
2018-06-18,24,6,2018,OCEANIA,Retail,C2,"Middle Aged",Couples,New,88362,2579875,29.20
2018-06-18,24,6,2018,USA,Retail,F1,"Young Aged",Families,New,10948,456644,41.71
2018-06-18,24,6,2018,AFRICA,Retail,C2,"Middle Aged",Couples,Existing,85499,3881100,45.39
2018-06-18,24,6,2018,EUROPE,Shopify,F1,"Young Aged",Families,New,5,860,172.00
2018-06-18,24,6,2018,CANADA,Retail,F1,"Young Aged",Families,Existing,21487,1211160,56.37
2018-06-18,24,6,2018,USA,Retail,C4,Retirees,Couples,Existing,29282,1666337,56.91
2018-06-18,24,6,2018,OCEANIA,Retail,C1,"Young Aged",Couples,Existing,204151,7861845,38.51
2018-06-18,24,6,2018,CANADA,Shopify,F1,"Young Aged",Families,New,58,9017,155.47
2018-06-18,24,6,2018,OCEANIA,Retail,F3,Retirees,Families,New,99837,3537336,35.43
2018-06-18,24,6,2018,USA,Shopify,null,Unknown,Unknown,Existing,93,19658,211.38
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,F2,"Middle Aged",Families,New,378,15311,40.51
2018-06-18,24,6,2018,AFRICA,Shopify,null,Unknown,Unknown,Guest,2376,425500,179.08
2018-06-18,24,6,2018,AFRICA,Shopify,C3,Retirees,Couples,New,196,34585,176.45
2018-06-18,24,6,2018,CANADA,Shopify,F3,Retirees,Families,Existing,414,79162,191.21
2018-06-18,24,6,2018,AFRICA,Retail,F3,Retirees,Families,New,61483,2357121,38.34
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,C2,"Middle Aged",Couples,Existing,88,18209,206.92
2018-06-18,24,6,2018,CANADA,Shopify,C1,"Young Aged",Couples,New,56,8134,145.25
2018-06-18,24,6,2018,AFRICA,Retail,null,Unknown,Unknown,New,54836,2265293,41.31
2018-06-18,24,6,2018,USA,Retail,C2,"Middle Aged",Couples,New,22498,803668,35.72
2018-06-18,24,6,2018,CANADA,Retail,C2,"Middle Aged",Couples,Existing,17280,795835,46.06
2018-06-18,24,6,2018,EUROPE,Retail,C1,"Young Aged",Couples,Existing,14177,664600,46.88
2018-06-18,24,6,2018,USA,Retail,C2,"Middle Aged",Couples,Existing,32153,1658568,51.58
2018-06-18,24,6,2018,ASIA,Shopify,F3,Retirees,Families,New,86,13484,156.79
2018-06-18,24,6,2018,EUROPE,Shopify,F3,Retirees,Families,New,2,327,163.50
2018-06-18,24,6,2018,USA,Retail,F2,"Middle Aged",Families,New,25776,1058214,41.05
2018-06-18,24,6,2018,AFRICA,Retail,null,Unknown,Unknown,Existing,23351,1107562,47.43
2018-06-18,24,6,2018,ASIA,Retail,C1,"Young Aged",Couples,Existing,142026,4870238,34.29
2018-06-18,24,6,2018,AFRICA,Shopify,C3,Retirees,Couples,Existing,1578,315628,200.02
2018-06-18,24,6,2018,EUROPE,Shopify,C1,"Young Aged",Couples,Existing,69,13646,197.77
2018-06-18,24,6,2018,OCEANIA,Shopify,F3,Retirees,Families,Existing,2396,488271,203.79
2018-06-18,24,6,2018,ASIA,Shopify,null,Unknown,Unknown,Existing,151,28212,186.83
2018-06-18,24,6,2018,EUROPE,Retail,F1,"Young Aged",Families,New,1011,44510,44.03
2018-06-18,24,6,2018,AFRICA,Shopify,C2,"Middle Aged",Couples,New,205,31776,155.00
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,C2,"Middle Aged",Couples,New,29,5340,184.14
2018-06-18,24,6,2018,CANADA,Retail,C3,Retirees,Couples,Existing,48369,2573164,53.20
2018-06-18,24,6,2018,ASIA,Retail,C2,"Middle Aged",Couples,Existing,92630,3661933,39.53
2018-06-18,24,6,2018,AFRICA,Shopify,F3,Retirees,Families,Existing,1438,302317,210.23
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,C3,Retirees,Couples,Existing,53,11600,218.87
2018-06-18,24,6,2018,EUROPE,Shopify,C1,"Young Aged",Couples,New,9,1030,114.44
2018-06-18,24,6,2018,USA,Retail,null,Unknown,Unknown,Guest,564303,17059012,30.23
2018-06-18,24,6,2018,CANADA,Shopify,F2,"Middle Aged",Families,Existing,751,145593,193.87
2018-06-18,24,6,2018,AFRICA,Retail,C1,"Young Aged",Couples,Existing,151761,5946149,39.18
2018-06-18,24,6,2018,OCEANIA,Retail,C2,"Middle Aged",Couples,Existing,122065,5118566,41.93
2018-06-18,24,6,2018,OCEANIA,Retail,F2,"Middle Aged",Families,Existing,288966,15883778,54.97
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,C3,Retirees,Couples,Existing,874,41548,47.54
2018-06-18,24,6,2018,EUROPE,Shopify,null,Unknown,Unknown,Existing,10,2840,284.00
2018-06-18,24,6,2018,AFRICA,Retail,F1,"Young Aged",Families,New,22630,847409,37.45
2018-06-18,24,6,2018,ASIA,Shopify,null,Unknown,Unknown,New,166,26297,158.42
2018-06-18,24,6,2018,EUROPE,Shopify,F1,"Young Aged",Families,Existing,98,22527,229.87
2018-06-18,24,6,2018,EUROPE,Retail,C3,Retirees,Couples,New,4415,197425,44.72
2018-06-18,24,6,2018,EUROPE,Retail,C2,"Middle Aged",Couples,Existing,8552,414396,48.46
2018-06-18,24,6,2018,OCEANIA,Shopify,F2,"Middle Aged",Families,Existing,4077,820352,201.21
2018-06-18,24,6,2018,OCEANIA,Retail,C3,Retirees,Couples,New,131853,4518036,34.27
2018-06-18,24,6,2018,EUROPE,Shopify,C3,Retirees,Couples,New,9,1996,221.78
2018-06-18,24,6,2018,EUROPE,Retail,null,Unknown,Unknown,Guest,123260,4019488,32.61
2018-06-18,24,6,2018,CANADA,Retail,C1,"Young Aged",Couples,New,30609,826425,27.00
2018-06-18,24,6,2018,OCEANIA,Retail,F2,"Middle Aged",Families,New,87017,3112868,35.77
2018-06-18,24,6,2018,USA,Shopify,C4,Retirees,Couples,Existing,104,19322,185.79
2018-06-18,24,6,2018,AFRICA,Retail,C1,"Young Aged",Couples,New,86439,2219349,25.68
2018-06-18,24,6,2018,CANADA,Shopify,null,Unknown,Unknown,Guest,698,122037,174.84
2018-06-18,24,6,2018,OCEANIA,Retail,null,Unknown,Unknown,Existing,32422,1433817,44.22
2018-06-18,24,6,2018,USA,Shopify,null,Unknown,Unknown,Guest,1324,254111,191.93
2018-06-18,24,6,2018,OCEANIA,Shopify,F3,Retirees,Families,New,149,24270,162.89
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,C1,"Young Aged",Couples,Existing,47,9378,199.53
2018-06-18,24,6,2018,OCEANIA,Retail,C3,Retirees,Couples,Existing,265876,13722765,51.61
2018-06-18,24,6,2018,EUROPE,Shopify,C3,Retirees,Couples,Existing,103,29986,291.13
2018-06-18,24,6,2018,ASIA,Shopify,C4,Retirees,Couples,Existing,190,32007,168.46
2018-06-18,24,6,2018,AFRICA,Retail,C3,Retirees,Couples,New,101417,3809105,37.56
2018-06-18,24,6,2018,AFRICA,Shopify,F3,Retirees,Families,New,97,16771,172.90
2018-06-18,24,6,2018,USA,Shopify,C2,"Middle Aged",Couples,Existing,901,189337,210.14
2018-06-18,24,6,2018,AFRICA,Retail,F2,"Middle Aged",Families,New,61640,2266992,36.78
2018-06-18,24,6,2018,CANADA,Retail,C2,"Middle Aged",Couples,New,13075,416233,31.83
2018-06-18,24,6,2018,USA,Shopify,null,Unknown,Unknown,New,101,19742,195.47
2018-06-18,24,6,2018,AFRICA,Shopify,C4,Retirees,Couples,Existing,232,42166,181.75
2018-06-18,24,6,2018,USA,Retail,F2,"Middle Aged",Families,Existing,82729,5115228,61.83
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,F2,"Middle Aged",Families,Existing,916,45611,49.79
2018-06-18,24,6,2018,ASIA,Shopify,C4,Retirees,Couples,New,39,5126,131.44
2018-06-18,24,6,2018,OCEANIA,Retail,null,Unknown,Unknown,Guest,2381963,61254136,25.72
2018-06-18,24,6,2018,OCEANIA,Retail,F1,"Young Aged",Families,New,38120,1330225,34.90
2018-06-18,24,6,2018,ASIA,Retail,F3,Retirees,Families,Existing,305986,15812417,51.68
2018-06-18,24,6,2018,ASIA,Retail,F1,"Young Aged",Families,New,28423,946829,33.31
2018-06-18,24,6,2018,USA,Shopify,F1,"Young Aged",Families,Existing,1042,207222,198.87
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,C3,Retirees,Couples,New,754,28100,37.27
2018-06-18,24,6,2018,CANADA,Retail,F2,"Middle Aged",Families,New,16569,618063,37.30
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,F2,"Middle Aged",Families,Existing,21,3941,187.67
2018-06-18,24,6,2018,ASIA,Shopify,C1,"Young Aged",Couples,New,186,23680,127.31
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,F3,Retirees,Families,New,314,11955,38.07
2018-06-18,24,6,2018,CANADA,Retail,C4,Retirees,Couples,New,11994,453266,37.79
2018-06-18,24,6,2018,ASIA,Shopify,C2,"Middle Aged",Couples,Existing,1198,214792,179.29
2018-06-18,24,6,2018,OCEANIA,Shopify,C3,Retirees,Couples,New,365,60353,165.35
2018-06-18,24,6,2018,USA,Retail,null,Unknown,Unknown,New,19786,880765,44.51
2018-06-18,24,6,2018,AFRICA,Shopify,null,Unknown,Unknown,Existing,197,41134,208.80
2018-06-18,24,6,2018,AFRICA,Shopify,F2,"Middle Aged",Families,Existing,2616,527226,201.54
2018-06-18,24,6,2018,AFRICA,Retail,F2,"Middle Aged",Families,Existing,226550,12695412,56.04
2018-06-18,24,6,2018,ASIA,Shopify,C3,Retirees,Couples,Existing,1142,208196,182.31
2018-06-18,24,6,2018,AFRICA,Retail,C3,Retirees,Couples,Existing,230883,12443714,53.90
2018-06-18,24,6,2018,AFRICA,Retail,C2,"Middle Aged",Couples,New,49963,1612884,32.28
2018-06-18,24,6,2018,ASIA,Shopify,F1,"Young Aged",Families,New,186,28471,153.07
2018-06-18,24,6,2018,EUROPE,Retail,C4,Retirees,Couples,New,1806,80241,44.43
2018-06-18,24,6,2018,ASIA,Retail,C3,Retirees,Couples,New,107670,3441752,31.97
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,F2,"Middle Aged",Families,New,8,1482,185.25
2018-06-18,24,6,2018,EUROPE,Shopify,F3,Retirees,Families,Existing,107,31762,296.84
2018-06-18,24,6,2018,USA,Shopify,C4,Retirees,Couples,New,19,3773,198.58
2018-06-18,24,6,2018,OCEANIA,Shopify,C1,"Young Aged",Couples,Existing,1746,305528,174.99
2018-06-18,24,6,2018,EUROPE,Shopify,null,Unknown,Unknown,Guest,169,40363,238.83
2018-06-18,24,6,2018,OCEANIA,Retail,C1,"Young Aged",Couples,New,139848,3441435,24.61
2018-06-18,24,6,2018,EUROPE,Retail,F2,"Middle Aged",Families,New,1914,90633,47.35
2018-06-18,24,6,2018,USA,Retail,C4,Retirees,Couples,New,15535,585020,37.66
2018-06-18,24,6,2018,OCEANIA,Shopify,C1,"Young Aged",Couples,New,315,44482,141.21
2018-06-18,24,6,2018,EUROPE,Shopify,F2,"Middle Aged",Families,New,3,651,217.00
2018-06-18,24,6,2018,USA,Retail,C1,"Young Aged",Couples,New,33526,963560,28.74
2018-06-18,24,6,2018,OCEANIA,Retail,F1,"Young Aged",Families,Existing,122339,6486448,53.02
2018-06-18,24,6,2018,ASIA,Retail,C4,Retirees,Couples,Existing,80307,3837630,47.79
2018-06-18,24,6,2018,EUROPE,Retail,C3,Retirees,Couples,Existing,14373,824225,57.35
2018-06-18,24,6,2018,CANADA,Retail,null,Unknown,Unknown,Guest,438612,11620945,26.49
2018-06-18,24,6,2018,ASIA,Retail,F1,"Young Aged",Families,Existing,78102,3849727,49.29
2018-06-18,24,6,2018,CANADA,Shopify,F2,"Middle Aged",Families,New,78,13047,167.27
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,Existing,19,4254,223.89
2018-06-18,24,6,2018,OCEANIA,Shopify,F2,"Middle Aged",Families,New,447,72819,162.91
2018-06-18,24,6,2018,ASIA,Retail,F2,"Middle Aged",Families,New,62875,2051876,32.63
2018-06-18,24,6,2018,AFRICA,Retail,null,Unknown,Unknown,Guest,1607347,44907107,27.94
2018-06-18,24,6,2018,AFRICA,Retail,F1,"Young Aged",Families,Existing,83298,4679278,56.18
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,F1,"Young Aged",Families,New,5,812,162.40
2018-06-18,24,6,2018,AFRICA,Shopify,F1,"Young Aged",Families,Existing,1617,302549,187.11
2018-06-18,24,6,2018,OCEANIA,Retail,C4,Retirees,Couples,Existing,113852,6023914,52.91
2018-06-18,24,6,2018,CANADA,Shopify,C1,"Young Aged",Couples,Existing,333,56398,169.36
2018-06-18,24,6,2018,EUROPE,Retail,null,Unknown,Unknown,New,3147,136090,43.24
2018-06-18,24,6,2018,ASIA,Retail,C3,Retirees,Couples,Existing,188633,8886725,47.11
2018-06-18,24,6,2018,EUROPE,Retail,null,Unknown,Unknown,Existing,2184,104999,48.08
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,F1,"Young Aged",Families,Existing,517,25928,50.15
2018-06-18,24,6,2018,EUROPE,Shopify,C2,"Middle Aged",Couples,Existing,111,28658,258.18
2018-06-18,24,6,2018,CANADA,Retail,C4,Retirees,Couples,Existing,20995,1120194,53.36
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,C4,Retirees,Couples,New,186,7525,40.46
2018-06-18,24,6,2018,EUROPE,Retail,F3,Retirees,Families,Existing,17350,1086293,62.61
2018-06-18,24,6,2018,OCEANIA,Retail,C4,Retirees,Couples,New,55791,1881965,33.73
2018-06-18,24,6,2018,USA,Shopify,C3,Retirees,Couples,New,119,21373,179.61
2018-06-18,24,6,2018,EUROPE,Shopify,C4,Retirees,Couples,New,2,387,193.50
2018-06-18,24,6,2018,USA,Shopify,C1,"Young Aged",Couples,New,131,18755,143.17
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,C1,"Young Aged",Couples,New,12,2067,172.25
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,New,50,9278,185.56
2018-06-18,24,6,2018,CANADA,Shopify,F3,Retirees,Families,New,35,5904,168.69
2018-06-18,24,6,2018,USA,Shopify,C1,"Young Aged",Couples,Existing,558,104743,187.71
2018-06-18,24,6,2018,EUROPE,Retail,C2,"Middle Aged",Couples,New,2739,102178,37.30
2018-06-18,24,6,2018,USA,Shopify,C2,"Middle Aged",Couples,New,177,29102,164.42
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,C1,"Young Aged",Couples,New,1849,39321,21.27
2018-06-18,24,6,2018,USA,Retail,C3,Retirees,Couples,Existing,79803,4679260,58.64
2018-06-18,24,6,2018,EUROPE,Retail,C4,Retirees,Couples,Existing,4584,261018,56.94
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,C2,"Middle Aged",Couples,Existing,557,23965,43.03
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,C4,Retirees,Couples,New,2,439,219.50
2018-06-18,24,6,2018,ASIA,Shopify,C2,"Middle Aged",Couples,New,282,39276,139.28
2018-06-18,24,6,2018,OCEANIA,Shopify,C3,Retirees,Couples,Existing,2658,522977,196.76
2018-06-18,24,6,2018,OCEANIA,Shopify,F1,"Young Aged",Families,Existing,2900,559317,192.87
2018-06-18,24,6,2018,OCEANIA,Retail,F3,Retirees,Families,Existing,442227,25347367,57.32
2018-06-18,24,6,2018,AFRICA,Shopify,F2,"Middle Aged",Families,New,228,38763,170.01
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,C4,Retirees,Couples,Existing,202,9878,48.90
2018-06-18,24,6,2018,CANADA,Retail,null,Unknown,Unknown,New,14745,606125,41.11
2018-06-18,24,6,2018,CANADA,Shopify,C2,"Middle Aged",Couples,Existing,371,69800,188.14
2018-06-18,24,6,2018,CANADA,Retail,F3,Retirees,Families,Existing,74559,4424311,59.34
2018-06-18,24,6,2018,USA,Shopify,F2,"Middle Aged",Families,Existing,1576,334947,212.53
2018-06-18,24,6,2018,ASIA,Shopify,F1,"Young Aged",Families,Existing,1194,212302,177.81
2018-06-18,24,6,2018,CANADA,Shopify,C4,Retirees,Couples,Existing,55,9987,181.58
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,F3,Retirees,Families,New,1,80,80.00
2018-06-18,24,6,2018,OCEANIA,Shopify,null,Unknown,Unknown,New,340,57252,168.39
2018-06-18,24,6,2018,CANADA,Shopify,F1,"Young Aged",Families,Existing,450,83426,185.39
2018-06-18,24,6,2018,CANADA,Shopify,null,Unknown,Unknown,Existing,48,9134,190.29
2018-06-18,24,6,2018,EUROPE,Retail,F3,Retirees,Families,New,1841,80628,43.80
2018-06-18,24,6,2018,CANADA,Retail,null,Unknown,Unknown,Existing,5610,278976,49.73
2018-06-18,24,6,2018,AFRICA,Shopify,C1,"Young Aged",Couples,Existing,986,166890,169.26
2018-06-18,24,6,2018,OCEANIA,Shopify,C2,"Middle Aged",Couples,New,481,76496,159.04
2018-06-18,24,6,2018,USA,Shopify,F1,"Young Aged",Families,New,112,18651,166.53
2018-06-18,24,6,2018,ASIA,Retail,F2,"Middle Aged",Families,Existing,170420,8464278,49.67
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,C3,Retirees,Couples,New,21,3273,155.86
2018-06-18,24,6,2018,ASIA,Retail,C1,"Young Aged",Couples,New,109187,2486017,22.77
2018-06-18,24,6,2018,AFRICA,Shopify,C4,Retirees,Couples,New,37,5845,157.97
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,C1,"Young Aged",Couples,Existing,2004,55071,27.48
2018-06-18,24,6,2018,ASIA,Retail,C4,Retirees,Couples,New,45546,1394355,30.61
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,F3,Retirees,Families,Existing,19,4092,215.37
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,C2,"Middle Aged",Couples,New,608,19556,32.16
2018-06-18,24,6,2018,ASIA,Retail,null,Unknown,Unknown,Guest,1874902,45742866,24.40
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,Guest,967,188761,195.20
2018-06-18,24,6,2018,OCEANIA,Shopify,C2,"Middle Aged",Couples,Existing,2784,540429,194.12
2018-06-18,24,6,2018,CANADA,Shopify,C3,Retirees,Couples,Existing,413,80615,195.19
2018-06-18,24,6,2018,AFRICA,Shopify,C1,"Young Aged",Couples,New,158,21662,137.10
2018-06-18,24,6,2018,CANADA,Retail,F3,Retirees,Families,New,17852,675620,37.85
2018-06-18,24,6,2018,AFRICA,Shopify,null,Unknown,Unknown,New,178,29865,167.78
2018-06-18,24,6,2018,USA,Shopify,F3,Retirees,Families,Existing,787,171013,217.30
2018-06-18,24,6,2018,AFRICA,Retail,F3,Retirees,Families,Existing,322117,18867353,58.57
2018-06-18,24,6,2018,CANADA,Retail,F2,"Middle Aged",Families,Existing,51795,3006562,58.05
2018-06-18,24,6,2018,EUROPE,Shopify,null,Unknown,Unknown,New,17,3772,221.88
2018-06-18,24,6,2018,"SOUTH AMERICA",Retail,null,Unknown,Unknown,New,1861,61451,33.02
2018-06-18,24,6,2018,CANADA,Shopify,null,Unknown,Unknown,New,62,10829,174.66
2018-06-18,24,6,2018,ASIA,Shopify,F2,"Middle Aged",Families,Existing,1590,306649,192.86
2018-06-18,24,6,2018,USA,Retail,C1,"Young Aged",Couples,Existing,47646,2126689,44.64
2018-06-18,24,6,2018,CANADA,Shopify,C4,Retirees,Couples,New,11,2499,227.18
2018-06-18,24,6,2018,USA,Retail,F1,"Young Aged",Families,Existing,33813,2094249,61.94
2018-06-18,24,6,2018,OCEANIA,Shopify,C4,Retirees,Couples,New,76,11301,148.70
2018-06-18,24,6,2018,AFRICA,Retail,C4,Retirees,Couples,New,41914,1506931,35.95
2018-06-18,24,6,2018,CANADA,Shopify,C2,"Middle Aged",Couples,New,80,12594,157.43
2018-06-18,24,6,2018,EUROPE,Retail,C1,"Young Aged",Couples,New,4644,146373,31.52
2018-06-18,24,6,2018,ASIA,Shopify,C1,"Young Aged",Couples,Existing,709,112501,158.68
2018-06-18,24,6,2018,ASIA,Shopify,C3,Retirees,Couples,New,196,30354,154.87
2018-06-18,24,6,2018,CANADA,Retail,C1,"Young Aged",Couples,Existing,50435,2199296,43.61
2018-06-18,24,6,2018,"SOUTH AMERICA",Shopify,C4,Retirees,Couples,Existing,7,1483,211.86
2018-06-18,24,6,2018,AFRICA,Retail,C4,Retirees,Couples,Existing,90010,4916648,54.62
2018-06-18,24,6,2018,EUROPE,Retail,F1,"Young Aged",Families,Existing,6557,409931,62.52
2018-06-18,24,6,2018,ASIA,Retail,null,Unknown,Unknown,New,56980,2009778,35.27
2018-06-18,24,6,2018,EUROPE,Shopify,F2,"Middle Aged",Families,Existing,157,36241,230.83
2018-06-18,24,6,2018,USA,Shopify,F3,Retirees,Families,New,56,9418,168.18
2018-06-11,23,6,2018,CANADA,Shopify,C4,Retirees,Couples,Existing,46,8872,192.87
2018-06-11,23,6,2018,CANADA,Retail,null,Unknown,Unknown,New,14520,599428,41.28
2018-06-11,23,6,2018,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,Existing,15,3376,225.07
2018-06-11,23,6,2018,CANADA,Shopify,F1,"Young Aged",Families,New,56,9067,161.91
2018-06-11,23,6,2018,EUROPE,Retail,F3,Retirees,Families,Existing,17247,1106388,64.15
2018-06-11,23,6,2018,"SOUTH AMERICA",Retail,C4,Retirees,Couples,Existing,195,11342,58.16
2018-06-11,23,6,2018,OCEANIA,Shopify,F3,Retirees,Families,New,155,26129,168.57
2018-06-11,23,6,2018,ASIA,Retail,C1,"Young Aged",Couples,Existing,144996,4981850,34.36
2018-06-11,23,6,2018,ASIA,Retail,C1,"Young Aged",Couples,New,110657,2503852,22.63
2018-06-11,23,6,2018,USA,Shopify,F3,Retirees,Families,New,49,7784,158.86
2018-06-11,23,6,2018,EUROPE,Shopify,F2,"Middle Aged",Families,Existing,149,37087,248.91
2018-06-11,23,6,2018,USA,Shopify,null,Unknown,Unknown,Existing,80,21396,267.45
2018-06-11,23,6,2018,USA,Shopify,C2,"Middle Aged",Couples,New,152,25158,165.51
2018-06-11,23,6,2018,"SOUTH AMERICA",Retail,F3,Retirees,Families,New,277,11434,41.28
2018-06-11,23,6,2018,CANADA,Shopify,null,Unknown,Unknown,Existing,27,5089,188.48
2018-06-11,23,6,2018,AFRICA,Retail,F2,"Middle Aged",Families,Existing,233651,13407541,57.38
2018-06-11,23,6,2018,AFRICA,Shopify,C1,"Young Aged",Couples,Existing,861,147672,171.51
2018-06-11,23,6,2018,AFRICA,Retail,null,Unknown,Unknown,New,55076,2295726,41.68
2018-06-11,23,6,2018,CANADA,Shopify,F3,Retirees,Families,New,27,4348,161.04
2018-06-11,23,6,2018,ASIA,Shopify,null,Unknown,Unknown,New,146,24241,166.03
2018-06-11,23,6,2018,CANADA,Shopify,F3,Retirees,Families,Existing,378,75934,200.88
2018-06-11,23,6,2018,OCEANIA,Retail,F2,"Middle Aged",Families,Existing,290030,16319647,56.27
2018-06-11,23,6,2018,AFRICA,Shopify,C2,"Middle Aged",Couples,New,169,28537,168.86
2018-06-11,23,6,2018,ASIA,Shopify,F3,Retirees,Families,New,65,10046,154.55
2018-06-11,23,6,2018,CANADA,Retail,C2,"Middle Aged",Couples,New,13356,425176,31.83
2018-06-11,23,6,2018,"SOUTH AMERICA",Shopify,C2,"Middle Aged",Couples,Existing,92,18162,197.41
2018-06-11,23,6,2018,"SOUTH AMERICA",Shopify,C3,Retirees,Couples,New,19,3833,201.74
2018-06-11,23,6,2018,EUROPE,Shopify,C4,Retirees,Couples,New,2,315,157.50
2018-06-11,23,6,2018,CANADA,Retail,C4,Retirees,Couples,Existing,20809,1112686,53.47
2018-06-11,23,6,2018,USA,Shopify,C3,Retirees,Couples,New,111,18746,168.88
2018-06-11,23,6,2018,"SOUTH AMERICA",Retail,C4,Retirees,Couples,New,188,7553,40.18
2018-06-11,23,6,2018,"SOUTH AMERICA",Retail,null,Unknown,Unknown,Existing,391,14155,36.20
2018-06-11,23,6,2018,USA,Shopify,C3,Retirees,Couples,Existing,928,204864,220.76
2018-06-11,23,6,2018,AFRICA,Shopify,C1,"Young Aged",Couples,New,156,20648,132.36
2018-06-11,23,6,2018,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,New,36,6992,194.22
2018-06-11,23,6,2018,CANADA,Retail,C2,"Middle Aged",Couples,Existing,17365,874977,50.39
2018-06-11,23,6,2018,OCEANIA,Shopify,C4,Retirees,Couples,New,55,8892,161.67
2018-06-11,23,6,2018,AFRICA,Shopify,F1,"Young Aged",Families,New,124,19120,154.19
2018-06-11,23,6,2018,EUROPE,Retail,F1,"Young Aged",Families,New,1049,45937,43.79
2018-06-11,23,6,2018,USA,Retail,C4,Retirees,Couples,New,15539,590874,38.03
2018-06-11,23,6,2018,"SOUTH AMERICA",Shopify,F3,Retirees,Families,Existing,12,2823,235.25
2018-06-11,23,6,2018,AFRICA,Retail,F1,"Young Aged",Families,Existing,83908,4747642,56.58
2018-06-11,23,6,2018,AFRICA,Retail,C4,Retirees,Couples,New,41831,1474258,35.24
2018-06-11,23,6,2018,USA,Retail,C4,Retirees,Couples,Existing,29258,1661208,56.78
